feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
LjRoot258	Genotype	nsp2	-1.7149920573063	0.412045594348875	20	7	0.000834369933671766	0.0121203211417583
LjRoot89	Genotype	nsp1	-2.11759305064373	0.545752671070321	20	19	0.0014800184676251	0.0204242548532264
G21_LjRoot111	Genotype	symrk	1.61704939321826	0.422409274893469	20	20	0.00164573717886788	0.0214359521562937
G20_LjRoot162	Genotype	nsp2	1.15558669125784	0.303319739858212	20	20	0.00170866285303791	0.0214359521562937
LjRoot149	Genotype	ccamk	1.43642590706011	0.395302829013792	20	20	0.00245018436257111	0.027050035362785
G32_LjRoot291	Genotype	nsp1	0.993433206586513	0.272845580555222	20	20	0.00241392336738956	0.027050035362785
LjRoot10	Genotype	nsp1	-1.88221077472357	0.51594373835183	20	19	0.00237912554075634	0.027050035362785
G20_LjRoot162	Genotype	nsp1	1.07744616061617	0.303319739858212	20	20	0.00289625264001988	0.0292248640749056
LjRoot183	Genotype	symrk	1.51968366129709	0.433310775845779	20	20	0.00317661566031582	0.0292248640749056
G29_LjRoot226	Genotype	ccamk	1.00566867955028	0.284037330435549	20	20	0.00296574852971099	0.0292248640749056
LjRoot277	Genotype	ccamk	-1.91346215931892	0.543335864800915	20	16	0.00308319140143743	0.0292248640749056
LjRoot258	Genotype	symrk	-1.46664102140985	0.412045594348875	20	7	0.0028535843210097	0.0292248640749056
LjRoot149	Genotype	nsp1	1.32231850028353	0.395302829013792	20	20	0.00442984961486552	0.0383448467557258
G8_LjRoot126	Genotype	symrk	-1.31816600181655	0.394267707062878	20	20	0.00444577933399719	0.0383448467557258
G2_LjRoot102	Genotype	nsp2	1.1351046307001	0.358954880514245	20	20	0.00644289292621293	0.05388601356469
LjRoot82	Genotype	ccamk	1.43704850422003	0.458646700559113	20	20	0.00683674348921875	0.0554982706771875
G11_LjRoot25	Genotype	nsp1	1.55144472605844	0.497573816369331	20	20	0.00705273709663361	0.0556158696763107
LjRoot248	Genotype	ccamk	-1.6253942701521	0.52865235070105	20	18	0.00770676253651065	0.059067566588626
G15_LjRoot29	Genotype	ccamk	-2.83989260156925	0.927669315557572	20	12	0.00791847812963464	0.059067566588626
G3_LjRoot129	Genotype	nsp1	0.862322429039796	0.293420968519594	20	20	0.0101608756466384	0.0642682977782392
LjRoot82	Genotype	nsp1	1.34589978174561	0.458646700559113	20	20	0.0102511604505633	0.0642682977782392
G4_LjRoot26	Genotype	nsp2	1.32584092952251	0.448576236624063	20	20	0.00981971046326692	0.0642682977782392
G6_LjRoot130	Genotype	ccamk	0.875793185270506	0.295101529091062	20	20	0.00958098506354826	0.0642682977782392
G17_LjRoot232	Genotype	nsp2	2.09475059253759	0.700511184082064	20	18	0.00915137073536962	0.0642682977782392
LjRoot227	Genotype	ccamk	-1.61520874275418	0.554507853125236	20	20	0.0107113829630399	0.0642682977782392
G7_LjRoot117	Genotype	nsp1	2.15587647291344	0.738822599643339	20	20	0.0106006608206833	0.0642682977782392
G27_LjRoot78	Genotype	ccamk	-3.05537950833673	1.04771832961335	20	15	0.0106387453116033	0.0642682977782392
G24_LjRoot12	Genotype	nsp2	-2.93739819481964	1.00037334528648	20	14	0.0102137584623926	0.0642682977782392
G20_LjRoot162	Genotype	ccamk	0.87069490051154	0.303319739858212	20	20	0.0116707856490403	0.0685348263645771
LjRoot183	Genotype	nsp1	1.22886799841307	0.433310775845779	20	20	0.012515945601337	0.0719666872076879
G9_LjRoot131	Genotype	ccamk	1.93316481672415	0.695435613360735	20	8	0.0140195732404425	0.0789673921298396
G35_LjRoot145	Genotype	ccamk	2.10152570324343	0.760696264420089	20	16	0.0145124860352148	0.0795066986185378
LjRoot277	Genotype	nsp1	-1.49772987503852	0.543335864800915	20	16	0.0146914551795124	0.0795066986185378
G2_LjRoot102	Genotype	nsp1	0.982712317663672	0.358954880514245	20	20	0.0152588679427911	0.0809893760040452
G33_LjRoot104	Genotype	ccamk	1.49790398834867	0.5560327430285	20	17	0.0166608564475254	0.0867621958399436
LjRoot3	Genotype	nsp2	-1.24112800901971	0.463139885297222	20	20	0.0171382355989471	0.0875954263946183
LjRoot296	Genotype	nsp1	2.00607253329772	0.762277136891705	20	17	0.0188690172217264	0.0946881591490272
LjRoot295	Genotype	ccamk	1.87358588745199	0.741411128268785	20	18	0.0232300451725273	0.114490936921742
G7_LjRoot117	Genotype	ccamk	1.84554775885204	0.738822599643339	20	20	0.0246047667199993	0.117542032471281
G36_LjRoot142	Genotype	ccamk	-1.87971899848589	0.753097829720131	20	17	0.0247008618961388	0.117542032471281
G4_LjRoot26	Genotype	ccamk	1.11208764525237	0.448576236624063	20	20	0.0255343366670591	0.119448761357768
LjRoot219	Genotype	symrk	-0.928627841425913	0.38018643515221	20	20	0.0274393976302753	0.126221229099266
G2_LjRoot102	Genotype	symrk	0.861804146479346	0.358954880514245	20	20	0.0297742320009158	0.134716197250045
LjRoot28	Genotype	ccamk	0.782206588923005	0.330976919505419	20	3	0.0320367387664711	0.142615159670097
G8_LjRoot126	Genotype	nsp2	-0.914636887416591	0.394267707062878	20	20	0.0348601508698773	0.148021563693633
G16_LjRoot125	Genotype	ccamk	1.28525748588313	0.551643066348538	20	20	0.0341886468580265	0.148021563693633
LjRoot288	Genotype	symrk	1.34245785315422	0.577270011514524	20	4	0.0344777797055386	0.148021563693633
G21_LjRoot111	Genotype	nsp1	0.971495234356275	0.422409274893469	20	20	0.0362319387576662	0.151515380259331
G21_LjRoot111	Genotype	nsp2	0.963593974327001	0.422409274893469	20	20	0.037564255745659	0.154742307250774
G33_LjRoot104	Genotype	nsp2	1.26047000429822	0.5560327430285	20	17	0.0386126291345449	0.156721847663741
LjRoot1	Genotype	ccamk	-0.994633987157834	0.440973847244569	20	19	0.0394656496661305	0.15741497660194
G24_LjRoot12	Genotype	nsp1	-2.25036915103495	1.00037334528648	20	14	0.0399240882686079	0.15741497660194
G27_LjRoot78	Genotype	nsp1	-2.31343107693139	1.04771832961335	20	15	0.0432246887174801	0.164623510666605
LjRoot295	Genotype	symrk	1.63520171640338	0.741411128268785	20	18	0.043434886652192	0.164623510666605
LjRoot295	Genotype	nsp2	1.63424793344327	0.741411128268785	20	18	0.0435417256473268	0.164623510666605
G17_LjRoot232	Genotype	ccamk	1.51545931845169	0.700511184082064	20	18	0.0470664963718133	0.175545310792169
G4_LjRoot26	Genotype	symrk	0.951523184493947	0.448576236624063	20	20	0.0509767257724657	0.187594350842674
LjRoot1	Genotype	nsp2	-0.922914258975801	0.440973847244569	20	19	0.0537683523325126	0.195264016365441
G11_LjRoot25	Genotype	symrk	1.03096041882905	0.497573816369331	20	20	0.0559216275890318	0.195371762209782
LjRoot122	Genotype	ccamk	1.93721762253452	0.930792930481273	20	20	0.0549570675105416	0.195371762209782
LjRoot237	Genotype	nsp1	0.720258811492212	0.346571606400255	20	20	0.0552688145993064	0.195371762209782
G27_LjRoot78	Genotype	nsp2	-2.14898194018548	1.04771832961335	20	15	0.0581475297832201	0.200608977752109
G4_LjRoot26	Genotype	nsp1	0.909862711543951	0.448576236624063	20	20	0.0606687603068312	0.206723183267721
LjRoot289	Genotype	ccamk	-1.48469196275529	0.739891864820115	20	20	0.0631638473407188	0.212600266659005
G8_LjRoot126	Genotype	ccamk	-0.768434261436911	0.394267707062878	20	20	0.0702476505342797	0.217846646600688
G17_LjRoot232	Genotype	nsp1	1.3670578031372	0.700511184082064	20	18	0.0699261857835571	0.217846646600688
LjRoot243	Genotype	nsp1	0.816699779960631	0.417173947180526	20	20	0.0691364500606738	0.217846646600688
G29_LjRoot226	Genotype	nsp1	0.555461125610162	0.284037330435549	20	20	0.0694043518294531	0.217846646600688
G5_LjRoot105	Genotype	ccamk	0.615000466212703	0.311149504328302	20	3	0.0667781119008549	0.217846646600688
LjRoot248	Genotype	nsp1	-1.0427106532302	0.52865235070105	20	18	0.0672909765803694	0.217846646600688
LjRoot261	Genotype	nsp1	1.38493045426365	0.701559338286523	20	7	0.0670828137302741	0.217846646600688
LjRoot221	Genotype	nsp2	0.539341796816048	0.278250282839681	20	20	0.071637508780475	0.219688360260123
G32_LjRoot291	Genotype	nsp2	0.52166468161937	0.272845580555222	20	20	0.0751780112538871	0.221389466410481
LjRoot289	Genotype	nsp2	-1.4134289908	0.739891864820115	20	20	0.0754007602992217	0.221389466410481
LjRoot18	Genotype	ccamk	-1.49721453456247	0.782007094359601	20	20	0.0748171561222653	0.221389466410481
LjRoot89	Genotype	ccamk	1.04948081501177	0.545752671070321	20	19	0.073676108918995	0.221389466410481
LjRoot18	Genotype	nsp2	1.4736279839182	0.782007094359601	20	20	0.0790371422013176	0.227231783828788
LjRoot10	Genotype	nsp2	-0.972536615031551	0.51594373835183	20	19	0.0789584979640032	0.227231783828788
G8_LjRoot126	Genotype	nsp1	-0.724422990318357	0.394267707062878	20	20	0.0860432250045037	0.240550575785067
LjRoot89	Genotype	nsp2	0.998855912332797	0.545752671070321	20	19	0.087156005719227	0.240550575785067
LjRoot244	Genotype	ccamk	-2.78113491966415	1.51898815446646	20	6	0.0870500881682001	0.240550575785067
LjRoot244	Genotype	nsp1	-2.78113491966415	1.51898815446646	20	6	0.0870500881682001	0.240550575785067
